Record,Location,Year,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,longitude,latitude
2017007485,HIGHWAY 417 btwn HWY417 IC142 RAMP35 & HWY417 IC142 RAMP25,2017,4/13/2017,7:50:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.93616641,45.29420995
2017007486,HIGHWAY 417 btwn HWY417 IC142 RAMP35 & HWY417 IC142 RAMP25,2017,6/5/2017,5:15:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,-75.93373356,45.29577804
2017007487,HIGHWAY 417 btwn HWY417 IC142 RAMP51 & HWY417 IC142 RAMP35,2017,11/9/2017,15:50:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.94034585,45.29154732
2017007488,HIGHWAY 417 btwn HWY417 IC142 RAMP51 & HWY417 IC142 RAMP35,2017,11/9/2017,12:50:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.9400832,45.29170193
2017007489,HIGHWAY 417 btwn HWY417 IC142 RAMP51 & HWY417 IC142 RAMP35,2017,11/2/2017,16:44:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,07 - SMV other,-75.93949998,45.29211893
2017007490,HIGHWAY 417 btwn HWY417 IC142 RAMP51 & HWY417 IC142 RAMP35,2017,6/1/2017,17:46:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.94012387,45.29176467
2017007491,HIGHWAY 417 btwn HWY417 IC142 RAMP51 & HWY417 IC142 RAMP35,2017,6/20/2017,5:22:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,-75.93977189,45.29183643
2017007492,HIGHWAY 417 btwn HWY417 IC142 RAMP51 & HWY417 IC142 RAMP35,2017,3/6/2017,20:35:00,04 - Freezing Rain,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.94013268,45.2916777
2017007493,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61,2017,8/5/2017,15:05:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.9554346,45.28253054
2017007494,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61,2017,11/17/2017,14:31:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.95536315,45.28249035
2017007495,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61,2017,11/4/2017,14:10:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.95561607,45.28230518
2017007496,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61,2017,11/4/2017,13:55:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.9555721,45.28238877
2017007497,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61,2017,12/26/2017,10:42:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.95493112,45.28272521
2017007498,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61,2017,12/26/2017,10:42:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.95553424,45.2824055
2017007499,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61,2017,1/3/2017,12:25:00,02 - Rain,04 - Slush,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.95477009,45.28287087
2017007500,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61,2017,1/19/2017,19:40:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.95567436,45.28237699
2017007501,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61,2017,1/23/2017,9:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.95459927,45.28299255
2017007502,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,2017,10/24/2017,7:52:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.94567616,45.28800427
2017007503,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,2017,11/26/2017,21:00:00,03 - Snow,04 - Slush,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.94636901,45.28764971
2017007504,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,2017,12/12/2017,9:50:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.9464732,45.28771849
2017007505,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,2017,9/3/2017,10:45:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.94635122,45.28767555
2017007506,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,2017,2/1/2017,7:00:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,04 - Sideswipe,-75.94556789,45.28805581
2017007507,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,2017,3/24/2017,18:10:00,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,04 - Sideswipe,-75.94878721,45.28623718
2017007508,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,2017,2/7/2017,0:50:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.94406573,45.28906174
2017007509,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,2017,2/8/2017,5:50:00,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,-75.94748217,45.28694894
2017007510,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,2017,3/24/2017,18:30:00,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,07 - SMV other,-75.94804024,45.28646881
2017007511,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,2017,1/3/2017,14:34:00,04 - Freezing Rain,04 - Slush,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.94551274,45.28800721
2017007512,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25,2017,11/2/2017,16:45:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,07 - SMV other,-75.9560183,45.28162365
2017007513,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25,2017,10/30/2017,6:00:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.95581721,45.28172753
2017007514,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25,2017,5/31/2017,12:50:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.95522255,45.28221951
2017007515,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25,2017,5/1/2017,19:20:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.95601627,45.28157647
2017007516,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25,2017,4/30/2017,12:55:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.95591466,45.28174393
2017007517,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25,2017,3/15/2017,6:30:00,05 - Drifting Snow,03 - Loose snow,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,-75.95579204,45.28167165
2017007518,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25,2017,5/5/2017,15:45:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.95168432,45.28431648
2017007519,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25,2017,2/5/2017,19:00:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.9557639,45.2817433
2017007520,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25,2017,2/6/2017,17:55:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.95565179,45.28174442
2017007521,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25,2017,7/1/2017,7:45:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.95515358,45.28216766
2017007522,HIGHWAY 417 btwn HWY417 IC144 RAMP51 & HWY417 IC144 RAMP35,2017,11/14/2017,16:15:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,99 - Other,-75.95826451,45.28017412
2017007523,HIGHWAY 417 btwn HWY417 IC144 RAMP61 & HWY417 IC142 RAMP16,2017,12/28/2017,19:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.93980075,45.29249695
2017007524,HIGHWAY 417 btwn HWY417 IC144 RAMP61 & HWY417 IC142 RAMP16,2017,1/3/2017,19:00:00,04 - Freezing Rain,04 - Slush,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.93936248,45.29264654
2017007525,HIGHWAY 417 btwn HWY417 IC144 RAMP61 & HWY417 IC142 RAMP16,2017,1/5/2017,11:15:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.94442573,45.28942857
2017007526,HIGHWAY 417 btwn HWY417 IC145 RAMP55 & HWY417 IC144 RAMP51,2017,3/24/2017,17:25:00,03 - Snow,04 - Slush,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,07 - SMV other,-75.96404689,45.27639322
2017007527,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP,2017,11/4/2017,0:20:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.0236169,45.29699913
2017007528,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP,2017,8/13/2017,8:25:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.02357151,45.29692954
2017007529,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP,2017,12/10/2017,6:45:00,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.99596934,45.27750969
2017007530,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP,2017,12/8/2017,5:36:00,99 - Other,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.99647604,45.27797489
2017007531,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP,2017,1/3/2017,14:00:00,04 - Freezing Rain,04 - Slush,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.02468511,45.29739261
2017007532,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP,2017,1/12/2017,5:10:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.98906947,45.27334353
2017007533,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP,2017,3/24/2017,19:10:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.99576535,45.27726908
2017007534,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP,2017,3/6/2017,19:30:00,04 - Freezing Rain,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.99593776,45.27752187
2017007535,HIGHWAY 417 btwn HWY417 IC155 RAMP51 & HWY417 IC155 RAMP35,2017,11/1/2017,16:15:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.06046676,45.31352655
2017007536,HIGHWAY 417 btwn HWY417 IC155 RAMP51 & HWY417 IC155 RAMP35,2017,11/4/2017,5:05:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.06042844,45.31353549
2017007537,HIGHWAY 417 btwn HWY417 IC155 RAMP51 & HWY417 IC155 RAMP35,2017,11/8/2017,1:25:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.06098683,45.31368449
2017007538,HIGHWAY 417 btwn HWY417 IC155 RAMP51 & HWY417 IC155 RAMP35,2017,11/9/2017,5:40:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.06039671,45.31354337
2017007539,HIGHWAY 417 btwn HWY417 IC155 RAMP51 & HWY417 IC155 RAMP35,2017,1/3/2017,15:30:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.05837949,45.31319625
2017007540,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,7/19/2017,4:50:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,-75.97560731,45.27199476
2017007541,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,11/4/2017,16:20:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.99554322,45.27762968
2017007542,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,12/10/2017,21:50:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.99577247,45.27779289
2017007543,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,7/20/2017,17:40:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.99574155,45.27781599
2017007544,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,7/19/2017,22:45:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.02341236,45.29718969
2017007545,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,12/11/2017,17:38:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.97565969,45.27205119
2017007546,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,10/12/2017,14:07:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.0232501,45.29714338
2017007547,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,11/9/2017,8:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.97558313,45.27200013
2017007548,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,12/25/2017,22:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.99570173,45.27781616
2017007549,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,9/6/2017,17:20:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.02324657,45.29711431
2017007550,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,5/12/2017,20:42:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,-75.9903763,45.27428177
2017007551,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,4/17/2017,12:45:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.98840838,45.27364421
2017007552,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,4/3/2017,19:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,07 - SMV other,-75.99537202,45.27753344
2017007553,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,4/9/2017,20:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,07 - SMV other,-75.99553609,45.277624
2017007554,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2017,3/24/2017,10:46:00,03 - Snow,04 - Slush,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.99862336,45.2802273
2017007555,HIGHWAY 417 btwn HWY417 IC163 RAMP15 & HWY417 IC155 RAMP51,2017,9/22/2017,9:23:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.10082181,45.32107204
2017007556,HIGHWAY 417 btwn HWY417 IC163 RAMP15 & HWY417 IC155 RAMP51,2017,9/16/2017,16:05:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.10210742,45.32127363
2017007557,HIGHWAY 417 btwn HWY417 IC163 RAMP15 & HWY417 IC155 RAMP51,2017,10/5/2017,16:05:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.10080494,45.321092
2017007558,HIGHWAY 417 btwn HWY417 IC163 RAMP15 & HWY417 IC155 RAMP51,2017,3/14/2017,12:25:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-76.10284011,45.32144082
2017007559,HIGHWAY 417 btwn HWY417 IC163 RAMP15 & HWY417 IC155 RAMP51,2017,3/6/2017,21:40:00,04 - Freezing Rain,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.10280931,45.32138291
2017007560,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,12/29/2017,21:31:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.1569237,45.3320407
2017007561,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,12/13/2017,7:35:00,03 - Snow,04 - Slush,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,-76.15767971,45.33211994
2017007562,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,8/24/2017,1:20:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.1574388,45.33213971
2017007563,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,7/20/2017,19:25:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.15792049,45.33231791
2017007564,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,12/22/2017,6:55:00,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.15863823,45.3323459
2017007565,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,7/4/2017,20:20:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,07 - SMV other,-76.15793188,45.3322242
2017007566,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,7/2/2017,14:00:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.15776315,45.33214021
2017007567,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,3/23/2017,6:15:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,-76.15833061,45.33224981
2017007568,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,4/7/2017,6:35:00,03 - Snow,04 - Slush,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.15765072,45.33225781
2017007569,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,5/27/2017,21:09:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.15747431,45.3321691
2017007570,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC163 RAMP61,2017,6/2/2017,21:35:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.15704212,45.3319652
2017007571,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC169 RAMP61,2017,11/18/2017,5:35:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,99 - Other,-76.18659182,45.33908843
2017007572,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC169 RAMP61,2017,8/20/2017,2:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.21969757,45.35573069
2017007573,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC169 RAMP61,2017,5/6/2017,21:05:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,-76.2104562,45.35163321
2017007574,HIGHWAY 417 btwn HWY417 IC163 RAMP16 & HWY417 IC169 RAMP61,2017,3/14/2017,12:00:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-76.1659059,45.33375679
2017007575,HIGHWAY 417 btwn HWY417 IC163 RAMP51 & HWY417 IC163 RAMP15,2017,7/12/2017,6:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.16584489,45.33324193
2017007576,HIGHWAY 417 btwn HWY417 IC163 RAMP51 & HWY417 IC163 RAMP15,2017,11/19/2017,8:00:00,04 - Freezing Rain,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.16581067,45.33327885
2017007577,HIGHWAY 417 btwn HWY417 IC163 RAMP51 & HWY417 IC163 RAMP15,2017,10/16/2017,16:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.16566936,45.33330274
2017007578,HIGHWAY 417 btwn HWY417 IC163 RAMP51 & HWY417 IC163 RAMP15,2017,11/7/2017,21:45:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.1663135,45.3334538
2017007579,HIGHWAY 417 btwn HWY417 IC163 RAMP51 & HWY417 IC163 RAMP15,2017,11/19/2017,3:55:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.16567223,45.33316065
2017007580,HIGHWAY 417 btwn HWY417 IC163 RAMP51 & HWY417 IC163 RAMP15,2017,5/19/2017,19:40:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-76.16620404,45.33333627
2017007581,HIGHWAY 417 btwn HWY417 IC163 RAMP51 & HWY417 IC163 RAMP15,2017,7/4/2017,2:47:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.16700454,45.33352496
2017007582,HIGHWAY 417 btwn HWY417 IC163 RAMP61 & HWY417 IC155 RAMP36,2017,7/11/2017,12:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-76.10029147,45.32137142
2017007583,HIGHWAY 417 btwn HWY417 IC163 RAMP61 & HWY417 IC155 RAMP36,2017,10/1/2017,3:56:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-76.10034734,45.32144133
2017007584,HIGHWAY 417 btwn HWY417 IC163 RAMP61 & HWY417 IC155 RAMP36,2017,11/7/2017,19:45:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.10019946,45.32133184
2017007585,HIGHWAY 417 btwn HWY417 IC163 RAMP61 & HWY417 IC155 RAMP36,2017,3/24/2017,18:05:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,07 - SMV other,-76.10014279,45.32144636
